order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,payment_type,payment_installments,payment_value,customer_city,customer_state,order_item_id,product_id,seller_id,price,freight_value,seller_city,seller_state,product_category_name_english
f379762648ae96c1d04844ca3308df86,f6e6296520027eb656a2c1c4f80bbdd3,delivered,2018-08-03 14:09:07,2018-08-03 14:43:51,2018-08-03 13:55:00,2018-08-08 18:51:39,2018-08-21 00:00:00,credit_card,7,101.25,curitiba,PR,1,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,77.9,23.35,ibitinga,SP,home_confort
6e57a0a9be49f002ca81bd94ec9b7021,a623f9c1f640ca6742364b726e5efda5,delivered,2018-05-02 12:35:16,2018-05-03 03:52:54,2018-05-03 13:17:00,2018-05-04 17:08:39,2018-05-16 00:00:00,boleto,1,167.47,sorocaba,SP,1,73c0537a6f1d148275c69a114b2d8bf3,16090f2ca825584b5a147ab24aa30c86,159.49,7.98,atibaia,SP,auto
91d9b7669f0960199e5d2e42a11b6b1d,c9341f47a1c2979e035e0dbe4e28320e,delivered,2018-04-10 14:36:19,2018-04-13 12:35:23,2018-04-16 20:02:11,2018-04-30 15:56:34,2018-05-24 00:00:00,credit_card,8,370.52,rio de janeiro,RJ,1,6cdd53843498f92890544667809f1595,ccc4bbb5f32a6ab2b7066a4130f114e3,349.9,20.62,curitiba,PR,health_beauty
497a5004e62efcb3e0bfc7606c4fd50d,726e584ace79aba2cbe1b1fb84ac40db,delivered,2018-08-13 19:26:48,2018-08-13 19:35:19,2018-08-14 10:55:00,2018-08-17 20:43:45,2018-08-22 00:00:00,credit_card,1,179.66,taubate,SP,2,363218ba55c610b750224f90bdd34be1,33a6f4b1e7cdc205511e76ba1b6e0186,74.99,14.84,guarulhos,SP,bed_bath_table
62f22bb8b5c6a5beabbbe1582f4b2dfe,ee831abdb6ebaba4181ac3e0fa26334b,delivered,2018-05-18 13:59:12,2018-05-18 14:34:55,2018-05-18 14:29:00,2018-06-06 01:36:29,2018-06-04 00:00:00,credit_card,10,727.47,votuporanga,SP,1,87b77bddc8fa1c1272ec769a5134310c,7299e27ed73d2ad986de7f7c77d919fa,699.99,27.48,araguari,MG,toys
844b7b992358a3a30d677ea0025e7471,2df20d16a7c4d40a357959f64b76a7c3,delivered,2018-05-30 19:18:48,2018-05-30 19:35:34,2018-06-05 16:46:00,2018-06-06 22:07:37,2018-06-25 00:00:00,credit_card,1,87.41,santos,SP,1,92f1f77b7f3c73831fef53406c195302,ea566164622c6b439516ab18062c42cd,79.99,7.42,sao  paulo,SP,telephony
e7e818ad5eb0eddc4d7fb9bdade265dd,d7ef5b9915f1b49111337dc50f579ea1,delivered,2018-06-09 14:20:15,2018-06-09 14:35:14,2018-06-11 06:18:00,2018-06-20 00:20:45,2018-07-13 00:00:00,credit_card,3,166.2,catalao,GO,1,a94ba3ccb95b8e55a03e0c8842d1ff8a,381c83fdca332ea6afd896da20bf6e4a,114.9,51.3,curitiba,PR,watches_gifts
4a6779a79e8397160e34e7e005321200,ea75bd99dd3d578861b85d1d1f28b903,delivered,2018-05-10 12:46:02,2018-05-11 16:18:40,2018-05-16 15:29:00,2018-05-22 11:38:33,2018-06-14 00:00:00,boleto,1,230.0,rio de janeiro,RJ,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,115.0,0.0,ribeirao preto,SP,watches_gifts
cb8a63e70a7f664281f701b6abd79fe5,466fc410d15081af6868cdf2fa2322ce,delivered,2018-08-17 07:09:44,2018-08-17 07:38:59,2018-08-17 14:20:00,2018-08-23 17:12:00,2018-09-24 00:00:00,credit_card,10,612.99,itajuba,MG,1,8ed3ae310714d18ee990923aeb411508,082e0bf4cb865a6533b1e8e498cc0255,87.0,25.71,botucatu,SP,garden_tools
ef18c0e65576729dbf505f63f1414736,ec9e3bc81d6b93d5b6602984f860ffce,delivered,2018-08-04 06:20:10,2018-08-07 04:05:23,2018-08-14 10:56:00,2018-08-15 20:39:30,2018-08-16 00:00:00,boleto,1,101.31,carapicuiba,SP,1,c3ee182803f3eddeda33f9b821bf9e21,e067ad2c1c0b48758eb1b5228bcf7a68,92.5,8.81,santos,SP,pet_shop
