order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,payment_type,payment_installments,payment_value,customer_city,customer_state,order_item_id,product_id,seller_id,price,freight_value,seller_city,seller_state,product_category_name_english
6a8becea75ddeafc9a476d5de46696a1,3051d9077213c59aa7c02b834b88c343,delivered,2018-08-23 17:00:23,2018-08-23 17:15:19,2018-08-29 13:03:00,2018-08-30 12:58:34,2018-09-03 00:00:00,credit_card,3,355.05,sao paulo,SP,3,4f0abfbee7569e43b80f9aaa256a9bf8,c70c1b0d8ca86052f45a432a38b73958,110.32,8.03,hortolandia,SP,health_beauty
a7c6365fed8c291cfac8b74f173b7a4f,3141cc179ab3a6e43e197bcd74ea7e68,delivered,2018-07-24 07:36:00,2018-07-25 02:50:20,2018-07-25 14:54:00,2018-07-28 18:28:54,2018-08-01 00:00:00,boleto,1,52.3,sao paulo,SP,1,1d974de82e60d653a2d1cc79984dcec8,65febd49fd28ec955651299159b1f527,40.99,11.31,sao paulo,SP,housewares
a178e5115c4f2f2b1f778cbf210e07cb,29e8e233706ea0290479e011ab628bbc,delivered,2018-05-04 09:22:32,2018-05-04 09:35:21,2018-05-07 19:09:00,2018-05-10 14:58:47,2018-05-16 00:00:00,credit_card,4,344.2,praia grande,SP,1,03aad9707028422f38b0563410912177,1e8b33f18b4f7598d87f5cbee2282cc2,74.9,11.15,sao paulo,SP,bed_bath_table
323d47b2350119b2f1da2f6fe63e1e73,b4822e42a92e0d848ea0a71ff7e0b379,delivered,2018-06-25 20:37:05,2018-06-26 20:30:15,2018-06-27 10:06:00,2018-07-03 18:03:59,2018-08-01 00:00:00,credit_card,6,873.86,rio de janeiro,RJ,1,5fde2352cd9bb03105487d89242a0549,8a43128d7f9a3db592b866e6861a6cce,418.9,18.03,sao paulo,SP,auto
8a6b619c3aff55f02ec3cabe6d746ce8,ce90096f130e38392654bacf265b1f58,delivered,2018-05-25 18:28:36,2018-05-25 18:58:30,2018-06-12 07:51:00,2018-06-17 13:18:27,2018-07-12 00:00:00,credit_card,10,1053.84,araucaria,PR,3,b114bf337c0626166abe574eee9e3f32,7c67e1448b00f6e969d365cea6b010ab,146.94,28.7,itaquaquecetuba,SP,office_furniture
32f0d08563a05bd541da24218934fdab,a4ed10c73967572c3dd19e759113a1aa,delivered,2018-05-09 11:29:02,2018-05-09 11:51:47,2018-05-11 14:51:00,2018-05-17 19:06:47,2018-05-30 00:00:00,credit_card,4,349.1,belo horizonte,MG,1,5c3aca5c078a343b3b873362e7ac2fcc,056b4ada5bbc2c50cc7842547dda6b51,159.99,14.56,queimados,RJ,watches_gifts
be625dc4e32d2e9edfb3a252306884da,d1ee885105a18181bf52979a83068e2a,delivered,2018-04-11 16:10:27,2018-04-11 16:32:33,2018-04-19 20:59:24,2018-04-25 22:05:11,2018-05-17 00:00:00,credit_card,3,114.32,curitiba,PR,1,5977232d42fd3aaa6789e1f50933661b,bc30de0d71bd6260b936a026b5cf7200,98.75,15.57,pedreira,SP,housewares
7c59d327d267a2ce386f84038c0035c5,ff567b222d32e3d5198771f4125b7b40,delivered,2018-04-20 12:56:37,2018-04-24 19:22:40,2018-05-21 14:20:00,2018-06-08 23:03:56,2018-05-15 00:00:00,credit_card,5,269.29,miguel pereira,RJ,1,a7643323762a75398fdfe3ba23a04cf2,bb7a14e229b1c95156719c3d9552eeee,249.9,19.39,rio de janeiro,RJ,garden_tools
68799c633625dc15caa0419e5a64195b,055015dc0487744694f4c9baed2afcb0,delivered,2018-06-11 16:17:06,2018-06-11 17:01:32,2018-06-12 15:13:00,2018-06-13 20:24:26,2018-06-20 00:00:00,credit_card,1,29.31,sao paulo,SP,1,50fd2b788dc166edd20512370dac54df,8b321bb669392f5163d04c59e235e066,21.9,7.41,sao paulo,SP,electronics
6e55e4357294c390e20e59615b237026,0c84917730287c0b7fd7fb02a8389a9c,delivered,2018-05-20 15:15:42,2018-05-21 16:15:33,2018-05-22 13:55:00,2018-05-29 15:22:05,2018-06-12 00:00:00,credit_card,8,465.48,sao paulo,SP,2,2d4910ed534d58d6b37408bb5bd46c0f,32b8764b4ef628b53608fc34011fcc13,259.0,60.74,lages,SC,housewares
099319b5b8567c490c01a857c6dbe73f,96d5f5f1a7eb5de66d26556c745015c9,delivered,2018-06-03 14:05:03,2018-06-03 14:15:23,2018-06-05 13:22:00,2018-06-20 18:04:03,2018-07-25 00:00:00,credit_card,4,92.5,rio de janeiro,RJ,1,a16f2c3edfeabc364393b012e19e2a15,06a2c3af7b3aee5d69171b0e14f0ee87,64.99,27.51,sao luis,MA,health_beauty
a1506880c64d76bdd37f1fa714865b7d,42a745668db9403a33580aa5c72271e3,delivered,2018-08-14 15:48:10,2018-08-15 03:24:09,2018-08-16 11:50:00,2018-08-23 01:56:24,2018-08-28 00:00:00,boleto,1,28.95,rio de janeiro,RJ,1,67301eee7b845f54ee9df341fb8393de,5656537e588803a555b8eb41f07a944b,11.89,17.06,brasilia,DF,electronics
94d402dc4fcc5e6ba5e95e4d7b777238,02d6d0f47ae7ef004d1106cd4743b553,delivered,2018-05-21 13:21:15,2018-05-21 15:58:46,2018-05-22 14:00:00,2018-06-05 20:32:36,2018-06-06 00:00:00,credit_card,5,68.31,sao paulo,SP,1,04433a8021475a2002663f94203c88da,750303a20e9c56b2a6bc45cdce0b897d,45.9,22.41,goiania,GO,costruction_tools_tools
d1d768d42cf0f3a2effce95ea71e111a,e9ccc97c91ce48e2723003454f1c7725,delivered,2018-06-19 23:01:50,2018-06-19 23:19:11,2018-06-20 13:44:00,2018-06-21 17:26:26,2018-06-29 00:00:00,credit_card,10,108.12,sao paulo,SP,2,3149cc41e8223dce87f99a27e7934730,dbb9b48c841a0e39e21f98e1a6b2ec3e,44.99,9.07,sao paulo,SP,furniture_decor
6e8e751584b3e3141e3e3c39f71408c2,85442da9cbd169529443a1d088a56346,delivered,2018-06-27 11:23:15,2018-06-27 11:35:17,2018-06-28 14:54:00,2018-07-11 23:34:40,2018-07-24 00:00:00,credit_card,6,187.15,cuiaba,MT,1,fbc1488c1a1e72ba175f53ab29a248e8,289cdb325fb7e7f891c38608bf9e0962,119.4,8.09,belo horizonte,SP,perfumery
d2b4a4076a8cb3ca3b43a1ee90b4a0e2,b90967a09edc5a1bbb7eff576bb6955b,delivered,2018-06-21 21:02:24,2018-06-21 21:18:17,2018-06-22 13:06:00,2018-06-25 22:28:48,2018-07-04 00:00:00,credit_card,2,42.51,sao paulo,SP,1,2fea0f2cec6b6324a277d4a61c2ed2c6,beadbee30901a7f61d031b6b686095ad,35.0,7.51,guarulhos,SP,health_beauty
e7869ef0f308ee59d80cbef29044e126,624d88e25a8f2d2810512b5789a746a6,delivered,2018-07-06 09:47:20,2018-07-07 04:35:12,2018-07-10 11:30:00,2018-07-13 12:50:55,2018-07-23 00:00:00,boleto,1,129.53,jacarei,SP,1,b30d7b0adcdc4a117f455472548155ec,d91fb3b7d041e83b64a00a3edfb37e4f,120.0,9.53,praia grande,SP,home_appliances
5bd1a9bce151c7b6f014c44d3bd1dd08,281593606d1823b2ebfd98467873cb1d,delivered,2018-06-27 11:22:28,2018-06-27 11:35:13,2018-06-28 13:08:00,2018-07-09 19:13:49,2018-08-03 00:00:00,credit_card,1,50.03,nova monte verde,MT,1,e25331bf25687974d6fc419b3bd576dd,f52c2422904463fdd7741f99045fecb6,27.9,22.13,santo andre/sao paulo,SP,housewares
d87739e1a489341831ec68b0876174f0,d221d7e0deaaaa2353d2128ec942ba0f,delivered,2018-08-21 10:43:37,2018-08-21 10:55:22,2018-08-22 11:24:00,2018-08-23 19:11:01,2018-08-28 00:00:00,credit_card,4,59.18,rio de janeiro,RJ,1,aa1ae6a4dce8c9a91c5c562d4b84ab3f,620c87c171fb2a6dd6e8bb4dec959fc6,49.9,9.28,petropolis,RJ,health_beauty
7e2f198c10c1ac5ad206ebcdb1f18861,39819e3fdcb2e08c22f19310ea98a136,delivered,2018-08-03 06:24:54,2018-08-04 04:15:34,2018-08-06 10:22:00,2018-08-11 17:18:26,2018-08-10 00:00:00,boleto,1,59.87,jundiai,SP,1,7564c1759c04fc0a38f2aa84f7a370ee,6860153b69cc696d5dcfe1cdaaafcf62,45.97,13.9,capivari,SP,construction_tools_construction
995afafadabbc8e07804a5f08f096b01,471c58cd2e88e9d71cb55ea00452a587,delivered,2018-08-06 09:55:30,2018-08-06 10:10:19,2018-08-17 14:48:00,2018-08-20 14:04:03,2018-08-20 00:00:00,credit_card,4,411.6,sao paulo,SP,1,c2a241928535e097a96aa157dfaa86b5,213b25e6f54661939f11710a6fddb871,259.9,15.93,salto,SP,home_construction
6abaa1126b7b6ae01eb168ec3da96dac,6c2a5ea4fbd1854c3827a5e3b8eaf8cd,delivered,2018-06-16 19:42:55,2018-06-16 19:58:28,2018-06-18 10:05:00,2018-06-25 20:21:34,2018-07-16 00:00:00,credit_card,1,67.44,quatigua,PR,1,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,49.0,18.44,sao paulo,SP,fashion_bags_accessories
ab95c133fa91c2393fa23e00e0cbd444,a8fb55ecb0e1dd90ecb6aa4811bcfa95,delivered,2018-08-19 07:41:33,2018-08-21 04:50:23,2018-08-21 14:32:00,2018-08-27 16:58:49,2018-09-03 00:00:00,boleto,1,41.04,rio de janeiro,RJ,1,cce794ab6b84d0345332bb1910f9eb20,165b1235e9e9942cb5fae67103576fb0,21.7,19.34,ribeirao preto,SP,home_construction
c32e3ab33d96cb52eb3981e6dfc3f9c4,ae4ce56d6cf0cc20acdec883eb6d62ea,delivered,2018-05-12 13:15:50,2018-05-12 13:32:09,2018-05-14 13:57:00,2018-05-23 14:06:51,2018-06-07 00:00:00,credit_card,1,107.68,teresina,PI,2,36bd3e4daa4604d112f17dccd24ee59e,562fc2f2c2863ab7e79a9e4388a58a14,39.99,22.85,campinas,SP,telephony
18995b654ef8f346243a4a9e0b278164,5a2b23be20dfea17c372aa13e6d27272,delivered,2018-07-31 09:32:11,2018-07-31 10:31:16,2018-08-01 15:54:00,2018-08-04 17:08:26,2018-08-14 00:00:00,credit_card,6,138.1,sao paulo,SP,1,3319ec949aa117693a4d6fd941858af9,02f5837340d7eb4f653d676c7256523a,115.99,22.11,curitiba,PR,luggage_accessories
969fdc39db9756c2248743d1471f96f5,292e9e4a8662e772f1279f7fdc4ad746,delivered,2018-07-17 23:57:04,2018-07-18 00:10:12,2018-07-18 14:40:00,2018-07-31 19:18:50,2018-08-06 00:00:00,credit_card,8,349.93,paranavai,PR,1,ecf9484703bdfb9cfcc1ac9c2084b567,59b22a78efb79a4797979612b885db36,265.0,84.93,uberlandia,MG,housewares
91d0935ba0d6f6300d7f5af5f2eb05ce,ec19c50d2dffbbac741ae04db916de32,delivered,2018-01-06 21:22:25,2018-01-06 21:30:26,2018-01-08 14:19:19,2018-01-29 15:48:04,2018-02-05 00:00:00,credit_card,3,35.0,imbituba,SC,1,6803077179d24889430188e03fafd31a,128639473a139ac0f3e5f5ade55873a5,19.9,15.1,maringa,PR,electronics
22393c9bb58fd23ba0aaf68dab5094cc,e46731ed04dacfd209c14dff32d96e58,delivered,2018-05-20 11:04:08,2018-05-20 11:15:18,2018-05-24 12:25:00,2018-06-04 20:03:52,2018-06-06 00:00:00,credit_card,3,105.57,sao paulo,SP,1,0a57f7d2c983bcf8188589a5fea4a8da,4869f7a5dfa277a7dca6462dcf3b52b2,99.0,6.57,guariba,SP,watches_gifts
74c7bfdb692393ddd530050d9e775b95,b2cf0c263573780cd1baf5cdbbbea26f,delivered,2018-08-17 10:00:56,2018-08-17 10:15:23,2018-08-17 14:11:00,2018-08-20 14:36:39,2018-08-22 00:00:00,credit_card,1,48.58,barueri,SP,2,597730d1cc674def6ae75c213c7da08b,08633c14ef2db992c11f840f04fad4cd,16.9,7.39,ribeirao pires,SP,food
42c146c7d76c003910cda3357aeb754b,077e58337411253659e060d903cec280,delivered,2018-08-16 16:14:33,2018-08-17 04:09:49,2018-08-17 16:25:00,2018-08-20 16:47:35,2018-08-24 00:00:00,boleto,1,27.89,campinas,SP,1,96d00b77859283a154d700d43fbf20a5,fd386aa7bed2af3c7035c65506c9b4a3,20.49,7.4,sao paulo,SP,stationery
aa2dc936dd126536c8f2eb4dbaf37333,3be90202886d6cb57a63f578f4f70cca,delivered,2018-07-30 08:34:27,2018-07-30 08:45:09,2018-07-30 15:52:00,2018-08-04 00:28:25,2018-08-08 00:00:00,credit_card,2,222.35,itapevi,SP,3,59b215ecd21969237a8ebb0f8a2bffc2,8160255418d5aaa7dbdc9f4c64ebda44,39.9,9.1,ibitinga,SP,bed_bath_table
1a5bab5fc9814b7cc524a323bd4e80b4,74741f26d461854aba87ef316dd54b9d,delivered,2018-06-17 16:11:42,2018-06-17 16:32:22,2018-06-19 10:55:00,2018-06-20 15:36:53,2018-07-05 00:00:00,credit_card,1,76.25,sao paulo,SP,1,9dbe11c361aecc0afe873e04c3dd13f5,cfb1a033743668a192316f3c6d1d2671,16.8,8.91,votorantim,SP,bed_bath_table
c51f25e565a1b4a03be6979f4661a585,38cac1776e7f4cca67c47a655eca20b0,delivered,2018-08-20 11:33:30,2018-08-20 15:15:36,2018-08-20 14:52:00,2018-08-23 20:22:38,2018-09-24 00:00:00,credit_card,6,151.87,rio de janeiro,RJ,1,19652da3a9b3cf78255f933ad658ed72,671585f5a2af58b6e276bc01003c0d2b,134.0,17.87,curitiba,PR,housewares
837a2b3fdf1af32fbddaedb82e8251fb,22cc41b7201d6a520de0775ba5159aed,delivered,2018-07-31 18:02:00,2018-07-31 19:31:35,2018-08-01 15:55:00,2018-08-06 19:18:39,2018-08-09 00:00:00,credit_card,4,70.9,aracatuba,SP,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,49.91,20.99,sao jose do rio preto,SP,garden_tools
90c6ad052c663ff5651759a61165b35c,bbc245da02e51a5ff7b595c31628af6b,delivered,2018-04-18 17:00:24,2018-04-18 17:33:43,2018-04-19 18:02:58,2018-04-26 17:06:36,2018-05-16 00:00:00,credit_card,5,54.31,sao jose do vale do rio preto,RJ,1,43dc48e22acc762c474367d2cead5d3c,b499c00f28f4b7069ff6550af8c1348a,34.99,19.32,limeira,SP,musical_instruments
c5f0052c5711a034a7b154269bfde906,0e4ffb7264a091878eb8af65e6ef758e,delivered,2018-04-16 11:15:53,2018-04-16 11:31:31,2018-04-18 00:19:36,2018-04-24 22:54:18,2018-05-15 00:00:00,credit_card,1,48.13,jales,SP,1,6a8631b72a2f8729b91514db87e771c0,128639473a139ac0f3e5f5ade55873a5,29.9,18.23,maringa,PR,electronics
b18478bbf9b2283e3d12452f69fd9ce2,79af00341a7edf65ba773dee228d5008,delivered,2018-05-11 20:12:19,2018-05-11 20:30:29,2018-05-17 14:39:00,2018-05-23 16:50:45,2018-05-30 00:00:00,credit_card,1,79.92,sao joao de meriti,RJ,1,5d6bea33648f018dbb563f3a2fab09f3,1025f0e2d44d7041d6cf58b6550e0bfa,150.0,13.92,sao paulo,SP,furniture_decor
ab0e3f0ce09583e2bb01c40b6b4e32b5,b75d829d0bb6bc36ca4ea1ca9e4e05de,delivered,2018-06-24 13:42:33,2018-06-24 17:18:18,2018-06-25 13:55:00,2018-07-05 17:11:07,2018-07-27 00:00:00,credit_card,6,217.16,novo oriente,CE,1,2044a12ee7346af1ca8f9357bea3fea2,fe2032dab1a61af8794248c8196565c9,179.0,38.16,campinas,SP,perfumery
c0834ece62641e0d8cf5da3a070f4195,0c89a9e6294064d33266e47d26e79f15,delivered,2018-05-21 08:53:05,2018-05-21 09:10:38,2018-05-22 09:40:00,2018-05-23 15:28:30,2018-05-29 00:00:00,credit_card,1,164.66,sao bernardo do campo,SP,2,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,69.9,12.43,sao paulo,SP,furniture_decor
706617489351ee37878ad03403622f41,52c3ac2dfd7f5cf22a3c521ef11dafc7,delivered,2018-08-06 16:29:44,2018-08-06 16:44:28,2018-08-07 15:24:00,2018-08-09 20:24:27,2018-08-17 00:00:00,credit_card,5,135.82,ituverava,SP,1,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,116.9,18.92,belo horizonte,SP,perfumery
