order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,payment_type,payment_installments,payment_value,customer_city,customer_state,order_item_id,product_id,seller_id,price,freight_value,seller_city,seller_state,product_category_name_english
c4e6c7d5fa7585017ea3c7bdaa32a956,bee0caa1c2c4ec9867df20ceef6b5a7e,delivered,2018-04-19 15:08:19,2018-04-19 15:38:29,2018-04-20 19:39:47,2018-05-09 20:26:55,2018-05-17 00:00:00,credit_card,4,214.16,santo antonio de jesus,BA,1,c747d118db61a1c79977309b0ca33ddc,d3dcf0604eabf0224fbd5948b5e02f69,189.9,24.26,sao paulo,SP,toys
20e8b3dbc61b2396969ef5c3d02773d3,926b700a11f84407e1bf95edb9057784,delivered,2018-06-15 18:42:21,2018-06-15 18:58:25,2018-06-18 14:25:00,2018-06-19 21:11:18,2018-07-04 00:00:00,credit_card,1,69.16,sao paulo,SP,1,ed3f966cd58a4389bd3959ebf14f18c6,f0b47fbbc6dee9aafe415a6e33051b3f,59.99,9.17,maua,SP,books_general_interest
3a3ee9aa5c27f048575edfd6d3926140,6191f53eb8ca0c04c84df58764791cd5,delivered,2018-06-07 12:07:41,2018-06-08 12:21:37,2018-06-11 15:23:00,2018-06-22 17:51:27,2018-07-20 00:00:00,credit_card,5,331.06,macae,RJ,2,8e42c31b4ca1afbb6bbe17efdd666cf5,0b90b6df587eb83608a64ea8b390cf07,94.0,28.07,maringa,PR,computers_accessories
3b070195d0d1272935abef5e1dcf0c9e,a840877f90f9417d723052e6e2341d5c,delivered,2018-06-17 12:31:55,2018-06-17 12:58:39,2018-06-19 14:07:00,2018-06-25 21:46:54,2018-07-11 00:00:00,credit_card,1,63.92,piraju,SP,1,80ec2c3e9b6567d1b32714e79282d57f,1835b56ce799e6a4dc4eddc053f04066,49.99,13.93,ibitinga,SP,bed_bath_table
3bb7e15f832b43684ecf3640069145d2,efd8fc506b3614e1912ea2b6a5a50f47,delivered,2018-05-30 20:23:23,2018-05-31 03:36:12,2018-06-01 11:53:00,2018-06-06 19:58:37,2018-07-04 00:00:00,boleto,1,83.32,sao paulo,SP,1,7f72a8900b3d2fc8fa2635b7836d6e6e,7299e27ed73d2ad986de7f7c77d919fa,64.99,18.33,araguari,MG,toys
7828e49a0881db0def748546e4b2c8dc,1cefecd08a908f264a214c2e07f2d3ec,delivered,2018-05-12 14:28:16,2018-05-12 14:51:29,2018-05-14 13:00:00,2018-05-17 19:58:29,2018-05-29 00:00:00,credit_card,1,546.12,sao paulo,SP,1,fb1e2262cc73f7ab23c5dc5cf8d78693,2a84855fd20af891be03bc5924d2b453,219.0,54.06,belo horizonte,MG,luggage_accessories
474f2b1387a07ea0159ca7a996dd09e8,af9f1f9ade37d77f67931dc3ee2210ba,delivered,2018-05-25 13:00:02,2018-05-25 13:13:31,2018-05-28 14:37:00,2018-06-02 13:50:39,2018-06-14 00:00:00,credit_card,1,34.82,sao paulo,SP,1,2a209ce7ce3ea3a21cc0b4c36495e9df,d91fb3b7d041e83b64a00a3edfb37e4f,26.0,8.82,praia grande,SP,home_appliances
6b87336da12a7508327bfe1c03855707,751bc71f149030dbe504e77bcf24000b,delivered,2018-08-08 16:54:04,2018-08-08 17:05:17,2018-08-09 15:54:00,2018-08-13 22:12:36,2018-08-23 00:00:00,credit_card,3,77.41,araraquara,SP,1,169837a0e2864f37482261c3d7a2dd80,b0f2a6122a90a93eb03e68653dd960e3,58.9,18.51,curitiba,PR,health_beauty
734fd23f82c457088580cf5a8c9da909,586917ded6789bf18fbd8db6e5683e6c,delivered,2018-08-27 19:32:27,2018-08-27 19:45:11,2018-08-29 14:43:00,2018-08-30 16:41:14,2018-08-30 00:00:00,credit_card,1,47.44,sumare,SP,1,d3f00f350c591d6d9f98c6282c1ca080,13dd308f81fea30cc670c656b2b46cc3,39.9,7.54,santa barbara d'oeste,SP,health_beauty
c8682e224367b603f0ac144e77fabe14,af1d8655ed6152d15b718ceb2f7c397c,delivered,2018-06-11 11:03:55,2018-06-11 11:15:40,2018-06-11 14:59:00,2018-06-12 18:47:21,2018-06-20 00:00:00,credit_card,3,76.87,sao paulo,SP,1,d04857e7b4b708ee8b8b9921163edba3,9f505651f4a6abe901a56cdc21508025,67.99,8.88,sao paulo,SP,computers_accessories
