order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,payment_type,payment_installments,payment_value,customer_city,customer_state,order_item_id,product_id,seller_id,price,freight_value,seller_city,seller_state,product_category_name_english
b266a615d9ff23b8e03709df89329b1a,a3f879655651f95e2875ded95d2fa772,delivered,2018-05-16 12:04:37,2018-05-16 12:15:19,2018-05-16 14:43:00,2018-05-17 12:48:39,2018-06-05 00:00:00,credit_card,3,692.59,sao paulo,SP,3,98669593a93035fced33e5280aa30641,5f1dc28029d2c244352a68107ec2b542,31.5,10.2,sao paulo,SP,health_beauty
c04c6951e6206fd810d0ea3a673d4aa8,d988ef09677afc0bd126e2cea24fc404,delivered,2018-04-19 21:22:22,2018-04-19 21:35:19,2018-04-23 10:26:47,2018-04-28 12:38:44,2018-05-14 00:00:00,credit_card,1,110.0,jundiai,SP,1,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,110.0,0.0,ribeirao preto,SP,watches_gifts
6afbd309f8bfd1d88c7734fd17c2b6d9,1aeeb63dba7f0ac8d35d42f7a12d2004,delivered,2018-06-01 11:22:18,2018-06-01 11:35:20,2018-06-04 14:38:00,2018-06-14 20:08:28,2018-07-18 00:00:00,credit_card,8,150.11,rancharia,SP,1,65b8088cea1e67b54a517052979d07a0,609e1a9a6c2539919b8205cf7c4e6ff0,53.9,21.16,brusque,SC,bed_bath_table
dade660d65ac835c39909f69a15baeab,cac54b823d33ccedf1c3d552de1d41a5,delivered,2018-06-12 15:31:38,2018-06-14 04:15:10,2018-06-14 15:40:00,2018-06-19 14:05:32,2018-07-04 00:00:00,boleto,1,105.6,praia grande,SP,1,b8b426747049f2d3d6e00b486d47dedb,01fdefa7697d26ad920e9e0346d4bd1b,89.9,15.7,londrina,PR,health_beauty
20887fa4e0df7ed8c8d252ec5e9d4551,1f2cfb50a08d37a4fabd78c80c5d1712,delivered,2018-06-25 16:37:45,2018-06-25 16:55:28,2018-06-27 11:10:00,2018-06-29 20:51:58,2018-07-20 00:00:00,credit_card,4,250.76,belo horizonte,MG,1,86573a992f10e1ad49a669fd151b7abf,95f83f51203c626648c875dd41874c7f,89.9,35.48,borda da mata,MG,furniture_decor
3c86b332004353092d94fa2e5b66e398,f89096f96c07ec24f453a56a2135c6d2,delivered,2018-05-05 12:02:10,2018-05-05 12:15:17,2018-05-07 14:51:00,2018-05-11 18:09:32,2018-06-18 00:00:00,credit_card,4,215.15,rio de janeiro,RJ,1,f1de94230ae234a2f348835b969eeab1,8f54d64f28a993550aa7943f12572959,195.9,19.25,ipatinga,MG,health_beauty
036091098bdc85e780fc3594006276b7,92dd835c0a01f474014b0a888b5bef93,delivered,2018-07-19 12:59:52,2018-07-20 14:50:20,2018-07-23 13:25:00,2018-07-27 18:28:23,2018-08-02 00:00:00,boleto,1,1388.98,sao paulo,SP,1,13b4ff901d43edec666e3253b14b3a8f,1835b56ce799e6a4dc4eddc053f04066,630.0,64.49,ibitinga,SP,bed_bath_table
a6cd7cac7ee11538a78649066487e0ca,950a60900e19a2d87d316224bfc9e60f,delivered,2018-07-01 08:36:29,2018-07-01 08:49:49,2018-07-02 16:24:00,2018-07-26 16:51:09,2018-07-31 00:00:00,voucher,1,7.93,rio das ostras,RJ,1,d54c5b81fc2b38707588dd4eddc7c594,0241d4d5d36f10f80c644447315af0bd,249.9,65.12,curitiba,PR,furniture_decor
971255ac71ca5ab5eccc94b177e081c5,974809ed2f12441c5c99e5ab636c2af4,delivered,2018-05-07 18:56:36,2018-05-08 18:55:20,2018-05-10 21:03:00,2018-05-14 17:58:39,2018-05-29 00:00:00,credit_card,8,397.7,sao jose dos campos,SP,1,5ef700515181623872771a16d1371cd4,a369d693961cb93b61ca2cc518872a85,65.0,14.54,sao jose do rio preto,SP,home_construction
26fa952896224ad19bba5529c49d077b,fb0eae96da2e5b5cd5b9756f883714cc,delivered,2018-06-21 21:44:11,2018-06-23 01:00:15,2018-06-25 08:27:00,2018-07-02 20:07:35,2018-07-20 00:00:00,credit_card,3,54.87,porto alegre,RS,1,d56c3ea4f42e37bc279359ab8ca16479,31561f325664a8a7aba4c8d0c3a9b3db,39.49,15.38,sao paulo,SP,auto
