order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,payment_type,payment_installments,payment_value,customer_city,customer_state,order_item_id,product_id,seller_id,price,freight_value,seller_city,seller_state,product_category_name_english
6b84d210abf237ef478dd4f1b0f4c10b,39185bd4718b6a5459a822c7698891cb,delivered,2018-05-30 20:36:33,2018-05-30 20:55:30,2018-06-04 14:42:00,2018-06-12 14:11:23,2018-07-20 00:00:00,credit_card,6,63.22,rio de janeiro,RJ,1,a0ac0067a7a7f7610b49cc1d211de28c,caa9bc43a9fe8cf9c564ddd8a03cc4a6,44.99,18.23,jacarei,SP,toys
3a3aa033270279686dadf45ab96929e3,a1275b13c8e2854c82b56a3264a9bc92,delivered,2018-05-09 12:30:14,2018-05-09 12:55:30,2018-05-09 14:59:00,2018-05-28 16:03:59,2018-06-19 00:00:00,credit_card,3,122.94,maceio,AL,1,e53e557d5a159f5aa2c5e995dfdf244b,88460e8ebdecbfecb5f9601833981930,79.9,43.04,maringa,PR,computers_accessories
95340911ff992b7a25fcc0f927146197,9f330480093052666bd1e5b24061f510,delivered,2018-05-08 15:30:14,2018-05-09 04:14:32,2018-05-09 16:32:00,2018-05-11 20:09:35,2018-05-25 00:00:00,boleto,1,51.79,campinas,SP,1,96cfc21d191df7257d9a6dfef4d897fd,f7ccf836d21b2fb1de37564105216cc1,39.0,12.79,ibitinga,SP,bed_bath_table
e5db7bda2b901c39641219e0b0112e5a,69c4c800716e7c23bbee20075aa55f6b,delivered,2018-08-06 12:27:47,2018-08-07 04:30:12,2018-08-07 15:23:00,2018-08-08 22:06:02,2018-08-10 00:00:00,boleto,1,40.97,sao paulo,SP,1,c20a3f598c16d77249da67e81caa8317,955fee9216a65b617aa5c0531780ce60,32.0,8.97,sao paulo,SP,housewares
a5a13962daf17458e2139021d0ba97f3,93c07a27854a22f74c7ad4f943585bce,delivered,2018-06-08 16:11:43,2018-06-08 19:31:01,2018-06-11 14:02:00,2018-06-20 19:28:42,2018-07-17 00:00:00,credit_card,4,87.94,brasilia,DF,1,0cbc07d4b85c30f4eb6394504185f8f5,06a2c3af7b3aee5d69171b0e14f0ee87,64.99,22.95,sao luis,MA,health_beauty
3cd800ca7c2571661a5d8f0fe9053536,b08ecc6bd3a04248974edee362d8ad9a,delivered,2018-06-28 20:39:52,2018-06-28 20:50:16,2018-07-02 13:25:00,2018-07-09 14:24:35,2018-07-23 00:00:00,credit_card,1,184.26,nova iguacu,RJ,1,b4f2839696df5de18aa7168fa62f650d,d91fb3b7d041e83b64a00a3edfb37e4f,165.0,19.26,praia grande,SP,home_appliances
665d84d48d4c7c497117465e6f02f92f,9db61f02788ba2a816117b4d7dc2d58b,delivered,2018-07-10 09:13:20,2018-07-11 14:50:15,2018-07-26 15:11:00,2018-08-13 14:32:00,2018-08-03 00:00:00,credit_card,10,372.16,sao paulo,SP,1,a5647c44af977b148e0a3a4751a09e2e,7c67e1448b00f6e969d365cea6b010ab,159.98,26.1,itaquaquecetuba,SP,office_furniture
09854629eee79bc8d606247198ae822b,2600006b51f3d485d195fc1a3b3014c2,delivered,2018-04-24 21:18:31,2018-04-24 21:30:35,2018-05-02 08:47:00,2018-05-08 16:21:56,2018-05-21 00:00:00,credit_card,3,259.33,brasilia,DF,2,0bc4d2de176747bbc8b5e680bfdb66b6,4d6d651bd7684af3fffabd5f08d12e5a,139.9,36.32,jau,SP,sports_leisure
dffc2ca357a1292fde6d4e71ece7178a,9001eac01a911e14fe647bd57e72a56b,delivered,2018-08-08 08:45:28,2018-08-08 11:45:12,2018-08-13 11:57:00,2018-08-14 19:23:43,2018-08-14 00:00:00,debit_card,1,43.55,osasco,SP,1,157ee978f4fcdf8984b0bb33a6687fde,e9779976487b77c6d4ac45f75ec7afe9,34.0,9.55,praia grande,SP,drinks
16d353779b7e746727313fe0b83a5cb3,24eafdf1adba85219732e8ec88a8ba3b,delivered,2018-06-13 20:38:23,2018-06-13 21:00:36,2018-06-18 06:34:00,2018-06-27 00:03:58,2018-07-23 00:00:00,credit_card,4,41.06,juruena,MT,1,d4c52f33c1f0cbe94b47983bc6043e23,f5b44895715ddfe3087dc414f30268f3,19.0,22.06,sorocaba,SP,auto
853847abbd6dd9c640113b42c3f10cf5,6ec65af2b814c010aa7203889f8562cc,delivered,2018-05-14 13:42:01,2018-05-14 13:57:03,2018-05-15 14:42:00,2018-05-18 14:22:12,2018-05-29 00:00:00,credit_card,8,239.52,duartina,SP,1,b91a91c07533369ef426985f93170068,da8622b14eb17ae2831f4ac5b9dab84a,219.9,19.62,piracicaba,SP,bed_bath_table
8c6a3fab1ed272b02f23bb7dc9061d9a,9084b0a94916b534ac6e626011092567,delivered,2018-04-12 17:36:07,2018-04-14 02:31:39,2018-04-17 00:16:47,2018-04-30 19:44:38,2018-05-02 00:00:00,boleto,1,32.53,niteroi,RJ,1,8d12ee985749e3ea570ed7f5c875479a,d91fb3b7d041e83b64a00a3edfb37e4f,14.3,18.23,praia grande,SP,home_appliances
479d2226115d100c027f7dd83622c1ee,f7d7a109457a1d2a80a681cf379a015c,delivered,2018-06-04 20:07:13,2018-06-04 20:31:50,2018-06-05 15:39:00,2018-06-18 19:56:42,2018-07-13 00:00:00,credit_card,3,168.83,cordeiro,RJ,1,9a63d4ef456702710823c21b8cca0332,817245bcc3badd82bbd222e0366951a6,149.9,18.93,bauru,SP,auto
879a1b657dd0ac822411797d57cfe29f,e2dc5ed3eaae2eae1e1681e43e8968d8,delivered,2018-05-09 16:08:20,2018-05-10 09:11:35,2018-05-11 13:46:00,2018-05-30 12:12:09,2018-06-05 00:00:00,credit_card,10,554.49,conceicao da feira,BA,1,99647594018d3d18ef5c6cc75080a150,a0d7fbb07bb5ebc3b05980e750db56f3,299.0,84.6,ferraz de vasconcelos,SP,furniture_decor
ffcb98e21b0bf085baf42b16a67732ef,d5b03af823742e307896a30d43e41340,delivered,2018-06-06 14:25:51,2018-06-06 14:53:16,2018-06-06 19:02:00,2018-06-12 17:03:31,2018-07-03 00:00:00,credit_card,2,99.31,praia grande,SP,1,0c398b245c9b74ef2bf4343b6fe73237,bd4889b5e9133b35b66e42a8665cea5c,91.8,7.51,sao paulo,SP,furniture_decor
